ID,name,Food Group,Calories,Fat (g),Protein (g),Carbohydrate (g),Sugars (g),Fiber (g),Cholesterol (mg),Saturated Fats (g),Calcium (mg),"Iron, Fe (mg)","Potassium, K (mg)",Magnesium (mg),"Vitamin A, IU (IU)","Vitamin A, RAE (mcg)",Vitamin C (mg),Vitamin B-12 (mcg),Vitamin D (mcg),Vitamin E (Alpha-Tocopherol) (mg),Added Sugar (g),Net-Carbs (g),Water (g),Omega 3s (mg),Omega 6s (mg),PRAL score,Trans Fatty Acids (g),Soluble Fiber (g),Insoluble Fiber (g),Sucrose (g),Glucose (Dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Galactose (g),Starch (g),Total sugar alcohols (g),"Phosphorus, P (mg)",Sodium (mg),"Zinc, Zn (mg)","Copper, Cu (mg)",Manganese (mg),"Selenium, Se (mcg)","Fluoride, F (mcg)",Molybdenum (mcg),Chlorine (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Pantothenic acid (B5) (mg),Vitamin B6 (mg),Biotin (B7) (mcg),Folate (B9) (mcg),Folic acid (mcg),Food Folate (mcg),Folate DFE (mcg),Choline (mg),Betaine (mg),Retinol (mcg),"Carotene, beta (mcg)","Carotene, alpha (mcg)",Lycopene (mcg),Lutein + Zeaxanthin (mcg),Vitamin D2 (ergocalciferol) (mcg),Vitamin D3 (cholecalciferol) (mcg),Vitamin D (IU) (IU),Vitamin K (mcg),Dihydrophylloquinone (mcg),Menaquinone-4 (mcg),"Fatty acids, total monounsaturated (mg)","Fatty acids, total polyunsaturated (mg)","18:3 n-3 c,c,c (ALA) (mg)",20:5 n-3 (EPA) (mg),22:5 n-3 (DPA) (mg),22:6 n-3 (DHA) (mg),Tryptophan (mg),Threonine (mg),Isoleucine (mg),Leucine (mg),Lysine (mg),Methionine (mg),Cystine (mg),Phenylalanine (mg),Tyrosine (mg),Valine (mg),Arginine (mg),Histidine (mg),Alanine (mg),Aspartic acid (mg),Glutamic acid (mg),Glycine (mg),Proline (mg),Serine (mg),Hydroxyproline (mg),Alcohol (g),Caffeine (mg),Theobromine (mg),Serving Weight 1 (g),Serving Description 1 (g),Serving Weight 2 (g),Serving Description 2 (g),Serving Weight 3 (g),Serving Description 3 (g),Serving Weight 4 (g),Serving Description 4 (g),Serving Weight 5 (g),Serving Description 5 (g),Serving Weight 6 (g),Serving Description 6 (g),Serving Weight 7 (g),Serving Description 7 (g),Serving Weight 8 (g),Serving Description 8 (g),Serving Weight 9 (g),Serving Description 9 (g),200 Calorie Weight (g)
781794,Grilled Cheese Sandwich Reduced Fat Cheddar Cheese On Wheat Bread,,325.0,18.2,15.9,24.94,2.78,2.8,43.0,9.236,361.0,1.66,124.0,39.0,,142.0,0.1,0.5,0.3,1.54,,22.14,38.17,7.0,2339.0,9.705,,,,,,,,,,,,277.0,547.0,2.32,0.114,,27.3,,,,0.173,0.258,2.584,,0.292,,39.0,6.0,33.0,43.0,18.2,,137.0,52.0,0.0,0.0,33.0,,,,8.8,,,4715.0,2629.0,,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,116.0,1 sandwich,,,,,,,,,,,,,,,,,61.538
781795,Grilled Cheese Sandwich Reduced Fat Cheddar Cheese On Whole Wheat Bread,,325.0,18.2,15.9,24.94,2.78,2.8,43.0,9.236,361.0,1.66,124.0,39.0,,142.0,0.1,0.5,0.3,1.54,,22.14,38.17,7.0,2339.0,9.705,,,,,,,,,,,,277.0,547.0,2.32,0.114,,27.3,,,,0.173,0.258,2.584,,0.292,,39.0,6.0,33.0,43.0,18.2,,137.0,52.0,0.0,0.0,33.0,,,,8.8,,,4715.0,2629.0,,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,116.0,1 sandwich,,,,,,,,,,,,,,,,,61.538
781843,Beef Shortribs Cooked Lean And Fat Eaten,Meats,467.0,41.63,21.39,0.0,0.0,0.0,93.0,17.652,12.0,2.29,222.0,15.0,,0.0,0.0,2.6,0.7,0.29,,0.0,35.42,20.0,972.0,11.203,,,,,,,,,,,,161.0,372.0,4.84,0.098,,20.6,,,,0.05,0.149,2.432,,0.218,,5.0,0.0,5.0,5.0,81.5,,0.0,0.0,0.0,0.0,0.0,,,,2.4,,,18723.0,1517.0,,3.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,28.0,"1 small rib (yield after cooking, bone removed)",66.0,"1 medium rib (yield after cooking, bone removed)",92.0,"1 large rib (yield after cooking, bone removed)",15.0,"1 oz, with bone, cooked (yield after bone removed)",11.0,"1 oz, with bone, raw (yield after cooking, bone removed)",10.0,"1 cubic inch, with bone, cooked (yield after bone removed)",134.0,"1 cup, cooked, diced",,,,,42.827
781845,Beef Shortribs Barbecued With Sauce Ns As To Fat Eaten,Meats,397.0,30.81,15.98,12.74,10.39,0.3,69.0,12.993,19.0,1.88,236.0,15.0,,3.0,0.2,1.91,0.5,0.46,,12.44,38.98,15.0,740.0,6.797,,,,,,,,,,,,124.0,357.0,3.61,0.095,,15.6,,,,0.044,0.127,1.974,,0.184,,4.0,0.0,4.0,4.0,62.0,,0.0,42.0,0.0,1422.0,28.0,,,,2.3,,,13792.0,1147.0,,2.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,28.0,"1 small rib (yield after cooking, bone removed)",66.0,"1 medium rib (yield after cooking, bone removed)",92.0,"1 large rib (yield after cooking, bone removed)",15.0,"1 oz, with bone, cooked (yield after bone removed)",11.0,"1 oz, with bone, raw (yield after cooking, bone removed)",10.0,"1 cubic inch, with bone, cooked (yield after bone removed)",134.0,"1 cup, cooked, diced",,,,,50.378
781846,Beef Shortribs Barbecued With Sauce Lean And Fat Eaten,Meats,397.0,30.81,15.98,12.74,10.39,0.3,69.0,12.993,19.0,1.88,236.0,15.0,,3.0,0.2,1.91,0.5,0.46,,12.44,38.98,15.0,740.0,6.797,,,,,,,,,,,,124.0,357.0,3.61,0.095,,15.6,,,,0.044,0.127,1.974,,0.184,,4.0,0.0,4.0,4.0,62.0,,0.0,42.0,0.0,1422.0,28.0,,,,2.3,,,13792.0,1147.0,,2.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,28.0,"1 small rib (yield after cooking, bone removed)",66.0,"1 medium rib (yield after cooking, bone removed)",92.0,"1 large rib (yield after cooking, bone removed)",15.0,"1 oz, with bone, cooked (yield after bone removed)",11.0,"1 oz, with bone, raw (yield after cooking, bone removed)",10.0,"1 cubic inch, with bone, cooked (yield after bone removed)",134.0,"1 cup, cooked, diced",,,,,50.378
781866,Beef Sandwich Steak Flaked Formed Thinly Sliced,Meats,329.0,27.81,18.41,0.0,0.0,0.0,73.0,11.69,8.0,1.88,234.0,16.0,,0.0,0.0,1.87,0.4,0.32,,0.0,53.17,16.0,683.0,8.665,,,,,,,,,,,,138.0,52.0,4.67,0.073,,17.3,,,,0.056,0.152,2.936,,0.184,,6.0,0.0,6.0,6.0,74.1,,0.0,0.0,0.0,0.0,0.0,,,,1.6,,,11850.0,992.0,,2.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.0,1 sandwich steak,107.0,1 cup,21.0,"1 oz, raw (yield after cooking)",,,,,,,,,,,,,60.79
781885,Pork Ns As To Cut Breaded Or Floured Fried Lean And Fat Eaten,Meats,304.0,15.31,24.0,16.21,1.43,1.0,99.0,3.698,52.0,1.64,385.0,33.0,,17.0,0.0,0.61,0.6,0.93,,15.21,41.82,8.0,3622.0,11.491,,,,,,,,,,,,254.0,545.0,1.83,0.113,,42.7,,,,0.568,0.303,7.181,,0.438,,19.0,12.0,7.0,28.0,82.1,,17.0,0.0,0.0,0.0,52.0,,,,8.2,,,6585.0,4113.0,,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,"1 oz, boneless, raw (yield after cooking)",28.0,"1 oz, boneless, cooked",17.0,"1 oz, with bone, raw (yield after cooking, bone removed)",23.0,"1 oz, with bone, cooked (yield after bone removed)",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,,,,,65.789
781889,Pork Ground Or Patty Breaded Cooked,Meats,333.0,22.72,20.3,10.54,1.25,0.6,67.0,6.628,50.0,1.61,295.0,24.0,,6.0,0.5,0.45,0.4,1.01,,9.94,44.83,445.0,4055.0,9.471,,,,,,,,,,,,190.0,388.0,2.51,0.068,,28.8,,,,0.604,0.22,3.825,,0.294,,14.0,8.0,7.0,20.0,65.3,,6.0,0.0,0.0,0.0,0.0,,,,9.5,,,9736.0,4613.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,"1 oz, raw (yield after cooking)",28.0,"1 oz, cooked",15.0,"1 cubic inch, cooked",100.0,1 patty,,,,,,,,,,,60.06
781903,Pork Chop Breaded Or Floured Fried Ns As To Fat Eaten,Meats,304.0,15.31,24.0,16.21,1.43,1.0,99.0,3.698,52.0,1.64,385.0,33.0,,17.0,0.0,0.61,0.6,0.93,,15.21,41.82,8.0,3622.0,11.491,,,,,,,,,,,,254.0,545.0,1.83,0.113,,42.7,,,,0.568,0.303,7.181,,0.438,,19.0,12.0,7.0,28.0,82.1,,17.0,0.0,0.0,0.0,52.0,,,,8.2,,,6585.0,4113.0,,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,52.0,"1 small or thin cut (3 oz, with bone, raw) (yield after cooking, bone removed)",96.0,"1 medium (5.5 oz, with bone, raw) (yield after cooking, bone removed)",139.0,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",17.0,"1 oz, with bone, raw (yield after cooking, bone removed)",23.0,"1 oz, with bone, cooked (yield after bone removed)",25.0,"1 oz, boneless, raw (yield after cooking)",28.0,"1 oz, boneless, cooked",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",65.789
781904,Pork Chop Breaded Or Floured Fried Lean And Fat Eaten,Meats,304.0,15.31,24.0,16.21,1.43,1.0,99.0,3.698,52.0,1.64,385.0,33.0,,17.0,0.0,0.61,0.6,0.93,,15.21,41.82,8.0,3622.0,11.491,,,,,,,,,,,,254.0,545.0,1.83,0.113,,42.7,,,,0.568,0.303,7.181,,0.438,,19.0,12.0,7.0,28.0,82.1,,17.0,0.0,0.0,0.0,52.0,,,,8.2,,,6585.0,4113.0,,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,52.0,"1 small or thin cut (3 oz, with bone, raw) (yield after cooking, bone removed)",96.0,"1 medium (5.5 oz, with bone, raw) (yield after cooking, bone removed)",139.0,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",17.0,"1 oz, with bone, raw (yield after cooking, bone removed)",23.0,"1 oz, with bone, cooked (yield after bone removed)",25.0,"1 oz, boneless, raw (yield after cooking)",28.0,"1 oz, boneless, cooked",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",65.789
781930,Pork Steak Or Cutlet Breaded Or Floured Fried Ns As To Fat Eaten,Meats,305.0,16.65,21.08,16.61,1.46,1.0,99.0,5.06,59.0,2.13,338.0,29.0,,18.0,0.0,0.96,0.8,0.68,,15.61,43.13,7.0,2945.0,10.141,,,,,,,,,,,,229.0,539.0,3.37,0.159,,34.4,,,,0.511,0.464,4.528,,0.345,,20.0,12.0,7.0,28.0,99.7,,18.0,0.0,0.0,0.0,53.0,,,,5.0,,,6691.0,3354.0,,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.0,"1 oz, with bone, raw (yield after cooking, bone removed)",21.0,"1 oz, with bone, cooked (yield after bone removed)",25.0,"1 oz, boneless, raw (yield after cooking)",28.0,"1 oz, boneless, cooked",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,,,164.0,"1 small steak/cutlet (yield after cooking, bone removed)",65.574
781931,Pork Steak Or Cutlet Breaded Or Floured Fried Lean And Fat Eaten,Meats,324.0,19.12,20.64,16.26,1.43,1.0,97.0,5.339,58.0,2.09,330.0,28.0,,18.0,0.0,0.94,0.8,1.0,,15.26,41.51,7.0,3904.0,9.948,,,,,,,,,,,,224.0,528.0,3.3,0.156,,33.6,,,,0.5,0.454,4.432,,0.338,,19.0,12.0,7.0,28.0,97.6,,18.0,0.0,0.0,0.0,52.0,,,,8.2,,,7734.0,4448.0,,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.0,"1 oz, with bone, raw (yield after cooking, bone removed)",21.0,"1 oz, with bone, cooked (yield after bone removed)",25.0,"1 oz, boneless, raw (yield after cooking)",28.0,"1 oz, boneless, cooked",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,,,164.0,"1 small steak/cutlet (yield after cooking, bone removed)",61.728
781979,Pork Spareribs Cooked Ns As To Fat Eaten,Meats,394.0,30.05,28.82,0.0,0.0,0.0,120.0,11.027,47.0,1.84,317.0,24.0,,3.0,0.0,1.07,2.6,0.34,,0.0,40.08,109.0,2489.0,15.774,,,,,,,,,,,,259.0,415.0,4.56,0.141,,37.1,,,,0.405,0.379,5.429,,0.347,,4.0,0.0,4.0,4.0,99.1,,3.0,0.0,0.0,0.0,0.0,,,,0.0,,,13368.0,2707.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,"1 small rib (yield after cooking, bone removed)",35.0,"1 medium rib (yield after cooking, bone removed)",45.0,"1 large rib (yield after cooking, bone removed)",75.0,"1 small cut (yield after cooking, bone removed)",105.0,"1 medium cut (yield after cooking, bone removed)",135.0,"1 large cut (3 ribs of varied size per cut) (yield after cooking, bone removed)",134.0,"1 cup, boneless, cooked",11.0,"1 oz, with bone, raw (yield after cooking, bone removed)",18.0,"1 oz, with bone, cooked (yield after bone removed)",50.761
781980,Pork Spareribs Cooked Lean And Fat Eaten,Meats,394.0,30.05,28.82,0.0,0.0,0.0,120.0,11.027,47.0,1.84,317.0,24.0,,3.0,0.0,1.07,2.6,0.34,,0.0,40.08,109.0,2489.0,15.774,,,,,,,,,,,,259.0,415.0,4.56,0.141,,37.1,,,,0.405,0.379,5.429,,0.347,,4.0,0.0,4.0,4.0,99.1,,3.0,0.0,0.0,0.0,0.0,,,,0.0,,,13368.0,2707.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,"1 small rib (yield after cooking, bone removed)",35.0,"1 medium rib (yield after cooking, bone removed)",45.0,"1 large rib (yield after cooking, bone removed)",75.0,"1 small cut (yield after cooking, bone removed)",105.0,"1 medium cut (yield after cooking, bone removed)",135.0,"1 large cut (3 ribs of varied size per cut) (yield after cooking, bone removed)",134.0,"1 cup, boneless, cooked",18.0,"1 oz, with bone, cooked (yield after bone removed)",11.0,"1 oz, with bone, raw (yield after cooking, bone removed)",50.761
781982,Pork Spareribs Barbecued With Sauce Ns As To Fat Eaten,Meats,343.0,22.29,21.45,12.74,10.39,0.3,88.0,8.122,45.0,1.55,306.0,22.0,,6.0,0.2,0.79,1.9,0.5,,12.44,42.4,87.0,1855.0,10.179,,,,,,,,,,,,197.0,389.0,3.41,0.126,,27.7,,,,0.305,0.296,4.179,,0.279,,4.0,0.0,4.0,4.0,75.0,,2.0,42.0,0.0,1422.0,28.0,,,,0.6,,,9855.0,2022.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,29.0,"1 small rib (yield after cooking, bone removed)",40.0,"1 medium rib (yield after cooking, bone removed)",52.0,"1 large rib (yield after cooking, bone removed)",134.0,"1 cup, boneless, cooked",21.0,"1 oz, with bone, cooked (yield after bone removed)",13.0,"1 oz, with bone, raw (yield after cooking, bone removed)",13.0,"1 cubic inch, with bone, cooked (yield after bone removed)",17.0,"1 cubic inch, boneless, cooked",,,58.309
781983,Pork Spareribs Barbecued With Sauce Lean And Fat Eaten,Meats,343.0,22.29,21.45,12.74,10.39,0.3,88.0,8.122,45.0,1.55,306.0,22.0,,6.0,0.2,0.79,1.9,0.5,,12.44,42.4,87.0,1855.0,10.179,,,,,,,,,,,,197.0,389.0,3.41,0.126,,27.7,,,,0.305,0.296,4.179,,0.279,,4.0,0.0,4.0,4.0,75.0,,2.0,42.0,0.0,1422.0,28.0,,,,0.6,,,9855.0,2022.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,29.0,"1 small rib (yield after cooking, bone removed)",40.0,"1 medium rib (yield after cooking, bone removed)",52.0,"1 large rib (yield after cooking, bone removed)",134.0,"1 cup, boneless, cooked",21.0,"1 oz, with bone, cooked (yield after bone removed)",13.0,"1 oz, with bone, raw (yield after cooking, bone removed)",13.0,"1 cubic inch, with bone, cooked (yield after bone removed)",17.0,"1 cubic inch, boneless, cooked",,,58.309
781996,Lamb Chop Ns As To Cut Cooked Ns As To Fat Eaten,Meats,313.0,22.89,24.96,0.0,0.0,0.0,99.0,9.748,20.0,1.8,324.0,24.0,,0.0,0.0,2.45,0.1,0.13,,0.0,51.14,347.0,1250.0,11.681,,,,,,,,,,,,194.0,399.0,3.45,0.129,,27.2,,,,0.099,0.248,7.041,,0.129,,18.0,0.0,18.0,18.0,93.0,,0.0,0.0,0.0,0.0,0.0,,,,4.8,,,9619.0,1666.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,72.0,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",109.0,"1 medium (6 oz, with bone, raw) (yield after cooking, bone removed)",145.0,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",23.0,"1 oz, with bone, cooked (yield after bone removed)",18.0,"1 oz, with bone, raw (yield after cooking, bone removed)",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,20.0,"1 oz, boneless, raw (yield after cooking)",63.898
781997,Lamb Chop Ns As To Cut Cooked Lean And Fat Eaten,Meats,313.0,22.89,24.96,0.0,0.0,0.0,99.0,9.748,20.0,1.8,324.0,24.0,,0.0,0.0,2.45,0.1,0.13,,0.0,51.14,347.0,1250.0,11.681,,,,,,,,,,,,194.0,399.0,3.45,0.129,,27.2,,,,0.099,0.248,7.041,,0.129,,18.0,0.0,18.0,18.0,93.0,,0.0,0.0,0.0,0.0,0.0,,,,4.8,,,9619.0,1666.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,72.0,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",109.0,"1 medium (6 oz, with bone, raw) (yield after cooking, bone removed)",145.0,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",23.0,"1 oz, with bone, cooked (yield after bone removed)",18.0,"1 oz, with bone, raw (yield after cooking, bone removed)",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,20.0,"1 oz, boneless, raw (yield after cooking)",63.898
781999,Lamb Loin Chop Cooked Ns As To Fat Eaten,Meats,313.0,22.89,24.96,0.0,0.0,0.0,99.0,9.748,20.0,1.8,324.0,24.0,,0.0,0.0,2.45,0.1,0.13,,0.0,51.14,347.0,1250.0,11.681,,,,,,,,,,,,194.0,399.0,3.45,0.129,,27.2,,,,0.099,0.248,7.041,,0.129,,18.0,0.0,18.0,18.0,93.0,,0.0,0.0,0.0,0.0,0.0,,,,4.8,,,9619.0,1666.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,71.0,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",89.0,"1 medium (5 oz, with bone, raw) (yield after cooking, bone removed)",107.0,"1 large (6 oz, with bone, raw) (yield after cooking, bone removed)",21.0,"1 oz, with bone, cooked (yield after bone removed)",18.0,"1 oz, with bone, raw (yield after cooking, bone removed)",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,20.0,"1 oz, boneless, raw (yield after cooking)",63.898
782000,Lamb Loin Chop Cooked Lean And Fat Eaten,Meats,313.0,22.89,24.96,0.0,0.0,0.0,99.0,9.748,20.0,1.8,324.0,24.0,,0.0,0.0,2.45,0.1,0.13,,0.0,51.14,347.0,1250.0,11.681,,,,,,,,,,,,194.0,399.0,3.45,0.129,,27.2,,,,0.099,0.248,7.041,,0.129,,18.0,0.0,18.0,18.0,93.0,,0.0,0.0,0.0,0.0,0.0,,,,4.8,,,9619.0,1666.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,71.0,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",89.0,"1 medium (5 oz, with bone, raw) (yield after cooking, bone removed)",107.0,"1 large (6 oz, with bone, raw) (yield after cooking, bone removed)",21.0,"1 oz, with bone, cooked (yield after bone removed)",18.0,"1 oz, with bone, raw (yield after cooking, bone removed)",17.0,"1 cubic inch, boneless, cooked",134.0,"1 cup, cooked, diced",,,20.0,"1 oz, boneless, raw (yield after cooking)",63.898
782006,Lamb Ribs Cooked Ns As To Fat Eaten,Meats,358.0,29.34,21.95,0.0,0.0,0.0,98.0,12.594,19.0,1.87,268.0,23.0,,0.0,0.0,2.52,0.1,0.12,,0.0,46.67,516.0,1726.0,10.798,,,,,,,,,,,,177.0,398.0,3.97,0.12,,23.7,,,,0.089,0.218,6.942,,0.109,,14.0,0.0,14.0,14.0,85.7,,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,12019.0,2350.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.0,"1 rib (yield after cooking, bone removed)",22.0,"1 oz, with bone, cooked (yield after bone removed)",14.0,"1 oz, with bone, raw (yield after cooking, bone removed)",14.0,"1 cubic inch, with bone, cooked (yield after bone removed)",,,,,,,,,,,55.866
782007,Lamb Ribs Cooked Lean And Fat Eaten,Meats,358.0,29.34,21.95,0.0,0.0,0.0,98.0,12.594,19.0,1.87,268.0,23.0,,0.0,0.0,2.52,0.1,0.12,,0.0,46.67,516.0,1726.0,10.798,,,,,,,,,,,,177.0,398.0,3.97,0.12,,23.7,,,,0.089,0.218,6.942,,0.109,,14.0,0.0,14.0,14.0,85.7,,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,12019.0,2350.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.0,"1 rib (yield after cooking, bone removed)",22.0,"1 oz, with bone, cooked (yield after bone removed)",14.0,"1 oz, with bone, raw (yield after cooking, bone removed)",14.0,"1 cubic inch, with bone, cooked (yield after bone removed)",,,,,,,,,,,55.866
782054,Venison/deer Jerky,Meats,396.0,22.36,32.2,14.78,14.75,0.0,129.0,9.604,17.0,4.35,391.0,26.0,,0.0,0.0,1.94,0.3,0.74,,14.78,23.37,272.0,1539.0,15.984,,,,,,,,,,,,253.0,2959.0,6.23,0.21,,14.9,,,,0.445,0.406,6.319,,0.343,,6.0,0.0,6.0,6.0,122.8,,0.0,0.0,0.0,0.0,0.0,,,,1.8,,,7320.0,1907.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,"1 strip or stick (4"" long)",140.0,1 cup,,,,,,,,,,,,,,,50.505
782211,Chicken Wing Fried Coated From Fast Food,Meats,322.0,21.24,17.74,14.93,0.1,0.3,93.0,4.998,60.0,1.23,219.0,21.0,,14.0,0.0,0.38,0.1,1.2,,14.63,43.23,14.0,4108.0,9.658,,,,,,,,,,,,187.0,844.0,1.13,0.077,,25.4,,,,0.138,0.235,5.601,,0.16,,34.0,25.0,9.0,51.0,68.5,,14.0,0.0,0.0,0.0,5.0,,,,6.1,,,9918.0,4827.0,,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.0,"1 wing, any size",22.0,1 drummette,,,,,,,,,,,,,,,62.112
782212,Chicken Wing Fried Coated From Restaurant,Meats,322.0,21.24,17.74,14.93,0.1,0.3,93.0,4.998,60.0,1.23,219.0,21.0,,14.0,0.0,0.38,0.1,1.2,,14.63,43.23,14.0,4108.0,9.658,,,,,,,,,,,,187.0,844.0,1.13,0.077,,25.4,,,,0.138,0.235,5.601,,0.16,,34.0,25.0,9.0,51.0,68.5,,14.0,0.0,0.0,0.0,5.0,,,,6.1,,,9918.0,4827.0,,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.0,"1 wing, any size",22.0,1 drummette,,,,,,,,,,,,,,,62.112
782216,"Chicken ""wings"" Plain From Fast Food / Restaurant",Meats,322.0,21.24,17.74,14.93,0.1,0.3,93.0,4.998,60.0,1.23,219.0,21.0,,14.0,0.0,0.38,0.1,1.2,,14.63,43.23,14.0,4108.0,9.658,,,,,,,,,,,,187.0,844.0,1.13,0.077,,25.4,,,,0.138,0.235,5.601,,0.16,,34.0,25.0,9.0,51.0,68.5,,14.0,0.0,0.0,0.0,5.0,,,,6.1,,,9918.0,4827.0,,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,22.0,1 drummette,,,,,,,,,,,,,,,,,62.112
782222,"Chicken ""wings"" Plain From Other Sources",Meats,313.0,21.03,17.99,12.57,0.11,0.3,97.0,4.937,49.0,1.19,204.0,20.0,,13.0,0.0,0.34,0.1,1.27,,12.27,46.09,15.0,4464.0,9.527,,,,,,,,,,,,167.0,729.0,1.18,0.068,,24.4,,,,0.134,0.213,5.48,,0.237,,31.0,21.0,9.0,46.0,73.6,,13.0,0.0,0.0,0.0,5.0,,,,7.2,,,9651.0,5173.0,,2.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,22.0,1 drummette,,,,,,,,,,,,,,,,,63.898
782228,Chicken Skin,Meats,450.0,40.34,20.19,0.0,0.0,0.0,82.0,11.325,14.0,1.5,135.0,15.0,,77.0,0.0,0.2,0.2,0.4,,0.0,39.96,70.0,7765.0,11.056,,,,,,,,,,,,124.0,387.0,1.22,0.064,,19.8,,,,0.036,0.126,5.535,,0.099,,2.0,0.0,2.0,2.0,45.3,,77.0,0.0,0.0,0.0,0.0,,,,2.4,,,16888.0,8499.0,,20.0,10.0,40.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,"1 oz, raw (yield after cooking)",55.0,"1/2 chicken, skin only",,,,,,,,,,,,,,,44.444
782241,Chicken Nuggets From Other Sources,Meats,304.0,20.02,15.15,15.81,0.3,1.2,49.0,3.696,23.0,0.9,244.0,25.0,,9.0,0.5,0.39,0.2,1.42,,14.61,46.69,12.0,6270.0,10.384,,,,,,,,,,,,245.0,596.0,0.67,0.069,,17.7,,,,0.092,0.192,5.281,,0.174,,9.0,4.0,6.0,12.0,39.1,,7.0,16.0,0.0,0.0,30.0,,,,8.2,,,7256.0,6828.0,,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.0,1 nugget,140.0,1 cup,,,,,,,,,,,,,,,65.789
782248,Fried Chicken Chunks Puerto Rican Style,Meats,349.0,19.75,20.98,20.6,0.41,0.9,108.0,5.194,15.0,1.95,234.0,23.0,,24.0,4.8,0.44,0.1,0.46,,19.7,36.95,26.0,3940.0,10.796,,,,,,,,,,,,169.0,595.0,1.63,0.102,,29.3,,,,0.208,0.262,5.462,,0.329,,34.0,25.0,9.0,52.0,38.7,,19.0,56.0,1.0,0.0,137.0,,,,4.6,,,8151.0,4415.0,,4.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,"1 piece (1-1/2"" x 1"" each, boneless)",,,,,,,,,,,,,,,,,57.307
